Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
0,0.28953,0.006486854904320551,0.7048333333333333,0.29166666666666663,0.0035000000000000005,0.0,0.21842959816539823,0.04743000000000003,107.4,0.0033158987227443473,0.0028429895111427746
1,0.30399000000000004,0.011449482738131015,0.6725,0.307,0.0205,0.0,0.23452970784954502,0.01445999999999999,147.2,0.017685030686202526,0.0050179570550955895
2,0.32122666666666666,0.014561720224837206,0.6198333333333333,0.3546666666666667,0.025333333333333336,0.0001666666666666667,0.23999275499256661,0.017236666666666674,157.65,0.024248406783833974,0.006381955273245624
3,0.32716,0.021642122670482457,0.6068333333333333,0.36066666666666664,0.032,0.0005,0.24248065328135607,0.005933333333333349,168.5,0.038928885301902735,0.009485078463843258
4,0.3326966666666667,0.022205699442244518,0.5908333333333333,0.37416666666666665,0.034333333333333334,0.0006666666666666668,0.24334637652219732,0.005536666666666653,169.3,0.044787780200711655,0.00973207687439443
5,0.34077999999999997,0.020614899511550995,0.568,0.3923333333333333,0.03933333333333333,0.0003333333333333334,0.24467684542098245,0.008083333333333335,176.55,0.05069800002034051,0.009034878064802425
6,0.34659333333333336,0.01993262217824303,0.5516666666666666,0.4056666666666667,0.042,0.0006666666666666668,0.24483663342092726,0.005813333333333328,178.6,0.059139995390735486,0.008735856839432782
7,0.3492533333333333,0.02146089712158273,0.5465,0.40700000000000003,0.04566666666666667,0.0008333333333333333,0.24604691600526335,0.0026599999999999957,179.25,0.06626176104428974,0.009405652865109755
8,0.35474,0.021810731839895105,0.5296666666666667,0.42266666666666663,0.04633333333333333,0.0013333333333333335,0.24462705791623723,0.005486666666666676,186.25,0.06904386016979823,0.009558974690472804
9,0.35988333333333333,0.025684226164792472,0.5221666666666667,0.41983333333333334,0.056666666666666664,0.0013333333333333335,0.24762805081641082,0.005143333333333336,189.15,0.07675329189275067,0.011256608428175116
10,0.40426333333333336,0.02986812711811472,0.4013333333333334,0.5115000000000001,0.086,0.0011666666666666668,0.23043707435443417,0.04438000000000001,201.65,0.0811838196166079,0.013090283868955043
11,0.44401333333333337,0.031108988565857334,0.33366666666666667,0.5116666666666667,0.151,0.0036666666666666666,0.23118050394758258,0.03975000000000001,214.8,0.1463893768515939,0.013634115376326056
12,0.48138333333333333,0.03244842871874987,0.25683333333333336,0.5423333333333333,0.19083333333333335,0.01,0.21384941907123728,0.03736999999999999,218.2,0.17881193607922724,0.014221150906123496
13,0.5218100000000001,0.035583183326854215,0.20316666666666666,0.5138333333333334,0.267,0.016,0.20553168547225203,0.0404266666666667,223.45,0.20697478579455356,0.015595017687837895
14,0.5642833333333334,0.03656293380809274,0.144,0.49766666666666665,0.3258333333333333,0.0325,0.1889520129981082,0.04247333333333332,227.7,0.21915303987496446,0.01602441226853724
15,0.5921900000000001,0.03470742054569418,0.12366666666666666,0.45216666666666666,0.3763333333333333,0.04783333333333333,0.18476923854706795,0.02790666666666668,230.45,0.22832796402794847,0.015211197726113625
16,0.6202000000000001,0.03453462031063904,0.09133333333333334,0.43600000000000005,0.4033333333333333,0.06933333333333333,0.173287779151237,0.028009999999999997,231.7,0.23062040695404323,0.015135464683979824
17,0.6502966666666667,0.03389670911591403,0.06933333333333333,0.38966666666666666,0.45183333333333336,0.08916666666666667,0.1614735240519812,0.03009666666666667,231.75,0.23322525946080477,0.01485588777615723
18,0.6751500000000001,0.03308221815257763,0.05683333333333333,0.3486666666666667,0.47750000000000004,0.11699999999999999,0.15536770665117539,0.02485333333333334,226.85,0.23468113219931547,0.014498921372585653
