Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
30,0.8825700000000001,0.011662515050791642,0.0011666666666666668,0.052666666666666674,0.4098333333333334,0.5363333333333333,0.07825885060950284,-0.0014966666666666518,195.75,0.31646061515947826,0.005111322582668166
31,0.8724466666666668,0.010974635296129001,0.0008333333333333333,0.06816666666666667,0.4218333333333334,0.5091666666666667,0.08343682406013883,-0.01012333333333334,198.5,0.3164425526410064,0.004809845987880944
32,0.8675833333333334,0.01204490380212057,0.002666666666666667,0.06916666666666667,0.43499999999999994,0.49316666666666664,0.08541402497569016,-0.004863333333333325,200.65,0.31645472435979527,0.005278911842061505
33,0.8595733333333333,0.019234416035687606,0.0013333333333333335,0.08233333333333334,0.4463333333333333,0.47000000000000003,0.08847163453976416,-0.00801,207.25,0.3163881446353829,0.008429854505608663
34,0.85814,0.01758308464112812,0.002666666666666667,0.08049999999999999,0.45216666666666666,0.4646666666666667,0.08888673131001926,-0.001433333333333331,211.5,0.3164366618413234,0.007706126612292214
35,0.8561933333333334,0.017499245096499694,0.0021666666666666666,0.08783333333333333,0.4461666666666667,0.4638333333333334,0.09072805506201223,-0.0019466666666666521,208.2,0.31638815742692816,0.007669382311777824
36,0.84991,0.018632114324749274,0.003333333333333333,0.09083333333333334,0.46366666666666667,0.4421666666666667,0.09235102648467063,-0.00628333333333333,211.15,0.31640681772348556,0.008165884142158644
37,0.8466733333333334,0.01992716445059199,0.004,0.098,0.45966666666666667,0.43833333333333335,0.09459366327818365,-0.0032366666666666655,212.75,0.31636459422819624,0.008733464884826824
38,0.8417033333333335,0.01941357184883361,0.003333333333333333,0.10416666666666667,0.4706666666666667,0.4218333333333334,0.09608058706202179,-0.004969999999999991,214.85,0.31634023169959763,0.00850837300265337
39,0.84152,0.022133699003531845,0.0055,0.10033333333333334,0.4723333333333334,0.4218333333333334,0.09632738933797616,-0.00018333333333335754,212.5,0.3163637626254294,0.009700521290821646
40,0.8406433333333334,0.0200587123594828,0.0028333333333333335,0.10283333333333333,0.4803333333333334,0.414,0.09517393443218099,-0.0008766666666666645,215.8,0.31628111768388556,0.008791118297876073
41,0.8387533333333334,0.020218989395213167,0.0041666666666666675,0.10983333333333334,0.4681666666666667,0.4178333333333334,0.09815186592567418,-0.0018900000000000028,215.15,0.31638166235709,0.008861362805912624
42,0.8372200000000001,0.019823007484511386,0.0028333333333333335,0.11466666666666667,0.46900000000000003,0.4135,0.09850192025225316,-0.0015333333333333254,217.4,0.3163345487511714,0.008687816081755496
43,0.8380733333333336,0.01980419826718186,0.004833333333333334,0.10433333333333335,0.48133333333333334,0.4095,0.0968674310367231,0.0008533333333333504,217.35,0.31638325452475363,0.008679572578799227
44,0.83902,0.018610606294977773,0.0036666666666666666,0.10716666666666667,0.47483333333333333,0.41433333333333333,0.09696247081322892,0.0009466666666666457,216.9,0.31630778803523285,0.008156457832498937
45,0.8447233333333335,0.01807198439250769,0.005666666666666667,0.093,0.47383333333333333,0.42750000000000005,0.09457392534612817,0.005703333333333338,215.75,0.31635221465815067,0.007920396375632638
46,0.8461833333333335,0.01706123645793832,0.0028333333333333335,0.0985,0.465,0.4336666666666667,0.09433844093519685,0.0014600000000000001,216.35,0.31627646218898253,0.007477416562028972
47,0.8455100000000002,0.016375481243765408,0.0036666666666666666,0.09983333333333333,0.462,0.4345,0.09541617796373927,-0.0006733333333333369,215.25,0.31638285810585515,0.007176871088165122
48,0.8433900000000001,0.016765186359960663,0.003333333333333333,0.10233333333333335,0.4671666666666667,0.42716666666666664,0.09581623569303147,-0.0021199999999999995,216.9,0.31635241620993176,0.007347666885839563
49,0.8457666666666668,0.018974941924881663,0.0028333333333333335,0.09933333333333334,0.465,0.4328333333333333,0.09438312665484634,0.0023766666666666823,218.75,0.3163629892689873,0.008316134962576636
50,0.8474200000000002,0.017072067402049328,0.003166666666666667,0.09483333333333334,0.4665,0.43550000000000005,0.09349266661264649,0.001653333333333329,215.4,0.31638325452475363,0.007482163432578344
51,0.8491366666666668,0.01753566757859248,0.003166666666666667,0.0925,0.46399999999999997,0.44033333333333335,0.09269971908251014,0.0017166666666666552,215.8,0.31637047223633397,0.007685345168368096
52,0.8468900000000001,0.01851305561138344,0.003166666666666667,0.09816666666666667,0.4613333333333333,0.4373333333333333,0.09435685182553925,-0.002246666666666669,215.35,0.3163706863870662,0.008113704360384312
53,0.8464033333333333,0.015349228603205133,0.0041666666666666675,0.09783333333333334,0.46066666666666667,0.4373333333333333,0.09515410771940733,-0.0004866666666667019,215.0,0.3163712778656762,0.006727096037554361
54,0.8415833333333333,0.016440669512981766,0.0038333333333333336,0.10500000000000001,0.46749999999999997,0.42366666666666664,0.09679083959153313,-0.004819999999999991,216.2,0.31633434089991463,0.007205441106820576
55,0.8395333333333335,0.013976923336876132,0.0028333333333333335,0.10666666666666666,0.4766666666666667,0.4138333333333334,0.09658366721977432,-0.0020499999999999685,220.35,0.31634633035053733,0.0061256567367214115
56,0.8366966666666669,0.01480459032654542,0.005166666666666667,0.11366666666666667,0.4651666666666666,0.41600000000000004,0.10026695055722605,-0.0028366666666666653,218.6,0.31638246168695666,0.006488397788441508
57,0.8340233333333333,0.01731612202172719,0.0045000000000000005,0.10966666666666666,0.48883333333333334,0.397,0.09807929466233675,-0.0026733333333333275,218.2,0.31629642233612026,0.007589125085663565
58,0.8352266666666667,0.019814501157999202,0.0038333333333333336,0.11316666666666667,0.47783333333333333,0.4051666666666667,0.0986042024865068,0.0012033333333332952,218.45,0.3163217727622273,0.008684088019788764
59,0.8375133333333334,0.013947321107720723,0.003166666666666667,0.10533333333333332,0.4876666666666667,0.4038333333333333,0.09620875457402676,0.002286666666666687,219.1,0.3163454987477705,0.0061126829877727155
