Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
18,0.32884599999999997,0.013907259592035696,0.6008,0.36693333333333333,0.03203333333333334,0.00023333333333333333,0.2438636287571184,0.00013666666666667049,173.51,0.0,0.0027258228800389967
19,0.3288373333333333,0.012136586384501298,0.6006333333333334,0.3674666666666667,0.03146666666666667,0.00043333333333333337,0.24408249409380114,-8.666666666667378e-06,172.98,0.0,0.0023787709313622543
20,0.3285553333333333,0.011777556906638717,0.6027333333333333,0.36396666666666666,0.03306666666666667,0.00023333333333333333,0.2449713204114207,-0.00028199999999999726,173.93,0.0,0.0023084011537011884
21,0.3299713333333334,0.0145294723657755,0.596,0.37306666666666666,0.030433333333333333,0.0005,0.2429067819503115,0.0014159999999999963,174.11,0.0,0.002847776583691998
22,0.32960733333333336,0.013669292332156515,0.5993999999999999,0.3671666666666667,0.033133333333333334,0.00030000000000000003,0.24463380928187625,-0.00036399999999999264,175.57,0.0,0.002679181297102677
23,0.32844933333333337,0.014237758622579517,0.6007333333333333,0.3685666666666667,0.030366666666666667,0.0003333333333333333,0.24289906339506992,-0.0011580000000000073,175.67,0.0,0.002790600690025585
24,0.32857400000000003,0.012420926171524956,0.6015999999999999,0.3663,0.0318,0.00030000000000000003,0.2441251908592177,0.00012466666666667458,172.93,0.0,0.0024345015296188917
25,0.3281806666666667,0.010431615998764483,0.6019333333333333,0.36706666666666665,0.030633333333333335,0.00036666666666666667,0.24393861664366953,-0.0003933333333333361,175.03,0.0,0.0020445967357578384
26,0.32757533333333333,0.014296525144275382,0.6037,0.3653333333333333,0.030899999999999997,6.666666666666667e-05,0.2429997844767594,-0.0006053333333333377,173.41,0.0,0.002802118928277975
27,0.3286306666666667,0.0126882022139023,0.6002666666666666,0.36883333333333335,0.030633333333333335,0.0002666666666666667,0.24329892563435018,0.0010553333333333337,173.43,0.0,0.0024868876339248507
28,0.32860666666666666,0.01168474213036806,0.6015666666666667,0.36619999999999997,0.032,0.00023333333333333333,0.24432813015126872,-2.4000000000002352e-05,174.88,0.0,0.0022902094575521395
29,0.328866,0.011365675756841378,0.6,0.36846666666666666,0.03136666666666667,0.00016666666666666666,0.24384060928448278,0.0002593333333333309,174.0,0.0,0.0022276724483409104
30,0.32964933333333335,0.012592947342992808,0.5987,0.36846666666666666,0.03253333333333333,0.00030000000000000003,0.24441535144426965,0.0007833333333333403,176.62,0.0,0.0024682176792265903
31,0.33016133333333336,0.01302788576122033,0.598,0.3681666666666667,0.033433333333333336,0.0004,0.2449920739519932,0.0005120000000000002,176.32,0.0,0.0025534656091991846
32,0.33102333333333334,0.01261616505325426,0.5933666666666667,0.3746333333333333,0.03166666666666666,0.0003333333333333333,0.2436939426167887,0.0008619999999999995,176.4,0.0,0.002472768350437835
33,0.3317966666666667,0.01278594337245717,0.5916666666666667,0.3753666666666667,0.03266666666666666,0.00030000000000000003,0.2441557993762718,0.0007733333333333326,177.63,0.0,0.002506044901001605
34,0.33043466666666665,0.01258923517135873,0.5952666666666667,0.3728,0.0316,0.0003333333333333333,0.2438090671026517,-0.0013620000000000004,178.28,0.0,0.0024674900935863107
