Step,AverageSustainability,ShareState0,ShareState1,ShareState2,ShareState3,GiniScore,AdoptionVelocity,PeerInfluenceEvents,TaxSignal,Run
47,0.3284,0.6,0.37,0.03,0.0,0.24405602923264355,-0.0012000000000000344,189,0.0,0
48,0.32120000000000004,0.6333333333333333,0.32666666666666666,0.04,0.0,0.2503694479036951,-0.007199999999999984,181,0.0,0
49,0.32626666666666665,0.6133333333333333,0.35,0.03666666666666667,0.0,0.2483762430186628,0.005066666666666608,163,0.0,0
50,0.31920000000000004,0.64,0.32,0.04,0.0,0.250225563909775,-0.00706666666666661,169,0.0,0
51,0.3146,0.6366666666666667,0.3433333333333333,0.02,0.0,0.23803136257681767,-0.0046000000000000485,159,0.0,0
52,0.32153333333333334,0.6166666666666667,0.36,0.023333333333333334,0.0,0.2404029304029309,0.006933333333333347,171,0.0,0
53,0.32453333333333334,0.6066666666666667,0.37,0.023333333333333334,0.0,0.24024513831826938,0.0030000000000000027,173,0.0,0
54,0.3394666666666667,0.56,0.41333333333333333,0.02666666666666667,0.0,0.23916208431526637,0.014933333333333354,181,0.0,0
55,0.3255333333333334,0.6033333333333334,0.37333333333333335,0.023333333333333334,0.0,0.2401522288210806,-0.013933333333333298,176,0.0,0
56,0.3214666666666667,0.62,0.35333333333333333,0.02666666666666667,0.0,0.24247476842250848,-0.004066666666666718,180,0.0,0
57,0.32620000000000005,0.6166666666666667,0.3433333333333333,0.04,0.0,0.25036378499897866,0.004733333333333367,185,0.0,0
58,0.3284,0.6,0.37,0.03,0.0,0.24405602923264355,0.0021999999999999797,178,0.0,0
59,0.3326,0.5766666666666667,0.4033333333333333,0.02,0.0,0.23669472840248593,0.0041999999999999815,192,0.0,0
0,0.29200000000000004,0.6933333333333334,0.30666666666666664,0.0,0.0,0.2184474885844755,0.04340000000000008,115,0.0,1
1,0.29373333333333335,0.7,0.2866666666666667,0.013333333333333334,0.0,0.22702072930851927,0.001733333333333309,138,0.0,1
2,0.28859999999999997,0.7233333333333334,0.25666666666666665,0.02,0.0,0.2270431970431978,-0.005133333333333379,129,0.0,1
3,0.2986,0.68,0.31333333333333335,0.0033333333333333335,0.0033333333333333335,0.2272776661457174,0.010000000000000009,156,0.0,1
4,0.29573333333333335,0.6933333333333334,0.29333333333333333,0.013333333333333334,0.0,0.2281454764051705,-0.0028666666666666285,145,0.0,1
5,0.3065333333333334,0.6666666666666666,0.31,0.023333333333333334,0.0,0.23830216035957733,0.010800000000000032,161,0.0,1
6,0.3056666666666667,0.6633333333333333,0.32,0.016666666666666666,0.0,0.2341948382406403,-0.0008666666666666822,159,0.0,1
7,0.3134666666666666,0.6466666666666666,0.32666666666666666,0.02666666666666667,0.0,0.24185736566000343,0.007799999999999918,160,0.0,1
8,0.31560000000000005,0.6333333333333333,0.3466666666666667,0.02,0.0,0.2381326573722016,0.0021333333333334314,164,0.0,1
9,0.30246666666666666,0.6833333333333333,0.29,0.02666666666666667,0.0,0.23865182572919016,-0.013133333333333386,155,0.0,1
10,0.29686666666666667,0.6833333333333333,0.31,0.006666666666666667,0.0,0.22491878134590962,-0.005599999999999994,148,0.0,1
11,0.31653333333333333,0.6333333333333333,0.3433333333333333,0.023333333333333334,0.0,0.24025133389497388,0.019666666666666666,156,0.0,1
12,0.30939999999999995,0.6633333333333333,0.30666666666666664,0.03,0.0,0.24287222581340273,-0.00713333333333338,167,0.0,1
13,0.31479999999999997,0.6266666666666667,0.36333333333333334,0.01,0.0,0.2317619652689542,0.005400000000000016,153,0.0,1
14,0.3191333333333333,0.6433333333333333,0.31333333333333335,0.043333333333333335,0.0,0.25207088642852227,0.004333333333333356,177,0.0,1
15,0.3178,0.6166666666666667,0.37333333333333335,0.01,0.0,0.23187119781833482,-0.0013333333333332975,170,0.0,1
16,0.3065333333333334,0.6666666666666666,0.31,0.023333333333333334,0.0,0.23830216035957733,-0.011266666666666647,165,0.0,1
17,0.31346666666666667,0.6466666666666666,0.32666666666666666,0.02666666666666667,0.0,0.24185736566000343,0.006933333333333291,151,0.0,1
18,0.3334,0.5833333333333334,0.38666666666666666,0.03,0.0,0.2431453709258154,0.019933333333333303,170,0.0,1
19,0.33033333333333337,0.5966666666666667,0.37,0.03333333333333333,0.0,0.2458694920955269,-0.0030666666666666065,181,0.0,1
20,0.3378666666666667,0.5933333333333334,0.35,0.056666666666666664,0.0,0.2585464351486456,0.007533333333333336,180,0.0,1
21,0.3393333333333334,0.5666666666666667,0.4,0.03333333333333333,0.0,0.24368041912246288,0.0014666666666666717,185,0.0,1
22,0.3221333333333334,0.6333333333333333,0.3233333333333333,0.043333333333333335,0.0,0.25229994481236256,-0.017199999999999993,189,0.0,1
23,0.3462,0.55,0.41,0.04,0.0,0.24552859618717557,0.024066666666666625,170,0.0,1
24,0.3332666666666667,0.59,0.37333333333333335,0.03666666666666667,0.0,0.24743015269720664,-0.012933333333333297,185,0.0,1
25,0.3234666666666666,0.6133333333333333,0.36,0.02666666666666667,0.0,0.2424182467710916,-0.009800000000000086,174,0.0,1
26,0.3374,0.57,0.4,0.03,0.0,0.24208061647895723,0.013933333333333353,190,0.0,1
27,0.3333333333333333,0.5866666666666667,0.38,0.03333333333333333,0.0,0.24530666666666728,-0.004066666666666663,186,0.0,1
28,0.3244666666666667,0.61,0.36333333333333334,0.02666666666666667,0.0,0.2423594274364774,-0.008866666666666634,181,0.0,1
29,0.33846666666666664,0.5633333333333334,0.41,0.02666666666666667,0.0,0.23950430043989285,0.013999999999999957,184,0.0,1
30,0.31640000000000007,0.64,0.33,0.03,0.0,0.2442098609355253,-0.022066666666666568,174,0.0,1
31,0.3154666666666667,0.64,0.3333333333333333,0.02666666666666667,0.0,0.24214144829529496,-0.0009333333333333971,171,0.0,1
32,0.30173333333333335,0.6733333333333333,0.31333333333333335,0.013333333333333334,0.0,0.23089998527029063,-0.01373333333333332,152,0.0,1
33,0.31273333333333336,0.6366666666666667,0.35,0.013333333333333334,0.0,0.23368222838058747,0.01100000000000001,161,0.0,1
34,0.31560000000000005,0.6333333333333333,0.3466666666666667,0.02,0.0,0.2381326573722016,0.002866666666666684,167,0.0,1
35,0.3146,0.6366666666666667,0.3433333333333333,0.02,0.0,0.23803136257681767,-0.0010000000000000564,169,0.0,1
36,0.31860000000000005,0.6233333333333333,0.3566666666666667,0.02,0.0,0.2383071772337314,0.004000000000000059,160,0.0,1
37,0.3196666666666667,0.6166666666666667,0.36666666666666664,0.016666666666666666,0.0,0.2362009037191523,0.0010666666666666602,173,0.0,1
38,0.3322666666666667,0.5933333333333334,0.37,0.03666666666666667,0.0,0.24762306046013957,0.0126,171,0.0,1
39,0.32933333333333337,0.6,0.36666666666666664,0.03333333333333333,0.0,0.24601889338731497,-0.0029333333333333433,171,0.0,1
40,0.3283333333333333,0.6033333333333334,0.36333333333333334,0.03333333333333333,0.0,0.24614890016920526,-0.0010000000000000564,161,0.0,1
41,0.3206,0.6166666666666667,0.36333333333333334,0.02,0.0,0.23831773757538002,-0.007733333333333314,180,0.0,1
42,0.31046666666666667,0.6566666666666666,0.31666666666666665,0.02666666666666667,0.0,0.24126333118602872,-0.010133333333333328,164,0.0,1
43,0.31353333333333333,0.6433333333333333,0.3333333333333333,0.023333333333333334,0.0,0.2399028988588849,0.003066666666666662,171,0.0,1
44,0.3234,0.6166666666666667,0.35333333333333333,0.03,0.0,0.24447948876520353,0.00986666666666669,164,0.0,1
45,0.33340000000000003,0.5833333333333334,0.38666666666666666,0.03,0.0,0.2431453709258154,0.010000000000000009,174,0.0,1
46,0.3245333333333334,0.6066666666666667,0.37,0.023333333333333334,0.0,0.24024513831826938,-0.008866666666666634,185,0.0,1
47,0.3237333333333334,0.6,0.38666666666666666,0.013333333333333334,0.0,0.23378363536518434,-0.0008000000000000229,175,0.0,1
48,0.3354666666666667,0.5733333333333334,0.4,0.02666666666666667,0.0,0.2404239533651302,0.011733333333333318,180,0.0,1
49,0.33640000000000003,0.5733333333333334,0.39666666666666667,0.03,0.0,0.24237415774871218,0.0009333333333333416,179,0.0,1
50,0.339,0.5833333333333334,0.36666666666666664,0.05,0.0,0.25432645034415013,0.002599999999999991,183,0.0,1
51,0.33340000000000003,0.5833333333333334,0.38666666666666666,0.03,0.0,0.2431453709258154,-0.005599999999999994,182,0.0,1
52,0.33140000000000003,0.59,0.38,0.03,0.0,0.24356668678334387,-0.0020000000000000018,174,0.0,1
53,0.32320000000000004,0.6266666666666667,0.3333333333333333,0.04,0.0,0.25042904290429086,-0.008199999999999985,184,0.0,1
54,0.3306,0.5833333333333334,0.39666666666666667,0.02,0.0,0.23715870135107933,0.007399999999999962,171,0.0,1
55,0.3254,0.61,0.36,0.03,0.0,0.24437000614628193,-0.005199999999999982,191,0.0,1
56,0.31733333333333336,0.64,0.32666666666666666,0.03333333333333333,0.0,0.24624649859944034,-0.008066666666666666,168,0.0,1
57,0.3394,0.5633333333333334,0.4066666666666667,0.03,0.0,0.24143979571793409,0.022066666666666623,184,0.0,1
58,0.35166666666666674,0.5566666666666666,0.37666666666666665,0.06666666666666667,0.0,0.26007266982622496,0.012266666666666759,195,0.0,1
59,0.3370666666666667,0.5766666666666667,0.39,0.03,0.0033333333333333335,0.246211761603376,-0.014600000000000057,189,0.0,1
0,0.2829333333333333,0.7266666666666667,0.27,0.0033333333333333335,0.0,0.2138909833490422,0.043200000000000016,103,0.0,2
1,0.31560000000000005,0.6333333333333333,0.3466666666666667,0.02,0.0,0.2381326573722016,0.03266666666666673,159,0.0,2
2,0.33140000000000003,0.59,0.38,0.03,0.0,0.24356668678334387,0.01579999999999998,162,0.0,2
3,0.33120000000000005,0.6,0.36,0.04,0.0,0.2498550724637686,-0.00019999999999997797,164,0.0,2
4,0.3225333333333334,0.6133333333333333,0.36333333333333334,0.023333333333333334,0.0,0.24037067658812258,-0.008666666666666656,171,0.0,2
5,0.3283333333333333,0.6033333333333334,0.36333333333333334,0.03333333333333333,0.0,0.24614890016920526,0.005799999999999916,164,0.0,2
6,0.339,0.5833333333333334,0.36666666666666664,0.05,0.0,0.25432645034415013,0.010666666666666713,183,0.0,2
7,0.3384666666666667,0.5633333333333334,0.41,0.02666666666666667,0.0,0.23950430043989285,-0.0005333333333333301,187,0.0,2
8,0.32426666666666665,0.62,0.3433333333333333,0.03666666666666667,0.0,0.2484690241228076,-0.014200000000000046,176,0.0,2
9,0.33426666666666666,0.5866666666666667,0.37666666666666665,0.03666666666666667,0.0,0.24721845499268766,0.010000000000000009,174,0.0,2
10,0.3342,0.59,0.37,0.04,0.0,0.24931777378815126,-6.666666666665932e-05,184,0.0,2
11,0.32100000000000006,0.6433333333333333,0.30666666666666664,0.05,0.0,0.2558774662512984,-0.013199999999999934,171,0.0,2
12,0.32353333333333334,0.61,0.36666666666666664,0.023333333333333334,0.0,0.24031801634727715,0.0025333333333332764,172,0.0,2
13,0.3294,0.5966666666666667,0.37333333333333335,0.03,0.0,0.24391216352965045,0.005866666666666687,166,0.0,2
14,0.33613333333333334,0.5866666666666667,0.37,0.043333333333333335,0.0,0.25095464762660374,0.006733333333333313,169,0.0,2
15,0.3362666666666667,0.58,0.38333333333333336,0.03666666666666667,0.0,0.24673936029606192,0.00013333333333337416,172,0.0,2
16,0.34400000000000003,0.5566666666666666,0.4066666666666667,0.03333333333333333,0.0033333333333333335,0.2460981912144708,0.007733333333333314,178,0.0,2
17,0.3490666666666667,0.5466666666666666,0.4066666666666667,0.04666666666666667,0.0,0.24867328749681736,0.005066666666666664,201,0.0,2
18,0.3514,0.5233333333333333,0.44666666666666666,0.03,0.0,0.23615442989945032,0.0023333333333332984,196,0.0,2
19,0.34800000000000003,0.5533333333333333,0.39666666666666667,0.05,0.0,0.2512835249042152,-0.0033999999999999586,183,0.0,2
20,0.34800000000000003,0.5433333333333333,0.42,0.03333333333333333,0.0033333333333333335,0.24441890166028155,0.0,196,0.0,2
21,0.3548,0.54,0.4,0.06,0.0,0.2545434047350625,0.006799999999999973,181,0.0,2
22,0.3356,0.5666666666666667,0.41333333333333333,0.02,0.0,0.23586015097338142,-0.019199999999999995,202,0.0,2
23,0.32320000000000004,0.6266666666666667,0.3333333333333333,0.04,0.0,0.25042904290429086,-0.012399999999999967,184,0.0,2
24,0.31953333333333334,0.6233333333333333,0.35333333333333333,0.023333333333333334,0.0,0.24040545239585565,-0.003666666666666707,170,0.0,2
25,0.3264666666666667,0.6033333333333334,0.37,0.02666666666666667,0.0,0.24218160778708106,0.006933333333333347,187,0.0,2
26,0.3401333333333333,0.5733333333333334,0.38333333333333336,0.043333333333333335,0.0,0.2498850124134332,0.013666666666666605,184,0.0,2
27,0.33653333333333335,0.5666666666666667,0.41,0.023333333333333334,0.0,0.23785921817221378,-0.0035999999999999366,184,0.0,2
28,0.3472,0.5466666666666666,0.41333333333333333,0.04,0.0,0.2450998463901694,0.010666666666666658,193,0.0,2
29,0.3355333333333333,0.57,0.4066666666666667,0.023333333333333334,0.0,0.2381608053513484,-0.011666666666666714,192,0.0,2
30,0.3374,0.57,0.4,0.03,0.0,0.24208061647895723,0.0018666666666666831,180,0.0,2
31,0.3413333333333334,0.56,0.4066666666666667,0.03333333333333333,0.0,0.24299479166666724,0.0039333333333334,180,0.0,2
32,0.34126666666666666,0.5633333333333334,0.4,0.03666666666666667,0.0,0.2452243276681648,-6.666666666671484e-05,196,0.0,2
33,0.3510666666666667,0.54,0.41333333333333333,0.04666666666666667,0.0,0.2477503481453355,0.009800000000000031,202,0.0,2
34,0.34013333333333334,0.5733333333333334,0.38333333333333336,0.043333333333333335,0.0,0.2498850124134332,-0.01093333333333335,187,0.0,2
35,0.34420000000000006,0.5566666666666666,0.4033333333333333,0.04,0.0,0.24633546387759112,0.004066666666666718,190,0.0,2
36,0.3532666666666667,0.5233333333333333,0.44,0.03666666666666667,0.0,0.23983833427690807,0.009066666666666612,187,0.0,2
37,0.3298666666666667,0.61,0.3466666666666667,0.04,0.0033333333333333335,0.25376448396658635,-0.023399999999999976,185,0.0,2
38,0.35120000000000007,0.5333333333333333,0.4266666666666667,0.04,0.0,0.24321943811693303,0.02133333333333337,187,0.0,2
39,0.3438666666666667,0.5733333333333334,0.37,0.056666666666666664,0.0,0.25694325966136794,-0.007333333333333358,197,0.0,2
40,0.33353333333333335,0.5766666666666667,0.4,0.023333333333333334,0.0,0.238709441002066,-0.010333333333333361,185,0.0,2
41,0.33620000000000005,0.5833333333333334,0.37666666666666665,0.04,0.0,0.24886575451120413,0.002666666666666706,181,0.0,2
42,0.32706666666666667,0.62,0.3333333333333333,0.04666666666666667,0.0,0.2541894279114014,-0.009133333333333382,179,0.0,2
43,0.33540000000000003,0.5766666666666667,0.3933333333333333,0.03,0.0,0.24264957264957313,0.00833333333333336,174,0.0,2
44,0.341,0.5766666666666667,0.37333333333333335,0.05,0.0,0.253773216031281,0.005599999999999994,176,0.0,2
45,0.34313333333333335,0.5633333333333334,0.3933333333333333,0.043333333333333335,0.0,0.248895149277897,0.0021333333333333204,190,0.0,2
46,0.35613333333333336,0.52,0.43666666666666665,0.043333333333333335,0.0,0.24285161612379938,0.013000000000000012,195,0.0,2
47,0.3698666666666666,0.4866666666666667,0.45666666666666667,0.056666666666666664,0.0,0.24309901465993808,0.013733333333333264,194,0.0,2
48,0.37073333333333336,0.49,0.44666666666666666,0.06333333333333334,0.0,0.2470245159743456,0.0008666666666667378,205,0.0,2
49,0.36546666666666666,0.52,0.4033333333333333,0.07666666666666666,0.0,0.25912319104949594,-0.005266666666666697,207,0.0,2
50,0.3474666666666667,0.5333333333333333,0.44,0.02666666666666667,0.0,0.23580455359427022,-0.01799999999999996,211,0.0,2
51,0.33113333333333334,0.6033333333333334,0.35333333333333333,0.043333333333333335,0.0,0.2518750419434942,-0.016333333333333366,190,0.0,2
52,0.32546666666666674,0.6066666666666667,0.36666666666666664,0.02666666666666667,0.0,0.24228048613956077,-0.005666666666666598,190,0.0,2
53,0.32553333333333334,0.6033333333333334,0.37333333333333335,0.023333333333333334,0.0,0.2401522288210806,6.666666666660381e-05,182,0.0,2
54,0.33326666666666666,0.58,0.39666666666666667,0.02,0.0033333333333333335,0.24062345802493884,0.007733333333333314,184,0.0,2
55,0.3413333333333334,0.56,0.4066666666666667,0.03333333333333333,0.0,0.24299479166666724,0.008066666666666722,202,0.0,2
56,0.3482,0.5433333333333333,0.4166666666666667,0.04,0.0,0.2446544131725068,0.006866666666666632,189,0.0,2
57,0.3322,0.5966666666666667,0.36333333333333334,0.04,0.0,0.24969496287377144,-0.016000000000000014,186,0.0,2
58,0.3433333333333334,0.5533333333333333,0.41333333333333333,0.03333333333333333,0.0,0.24223948220064764,0.011133333333333384,189,0.0,2
59,0.33713333333333334,0.5833333333333334,0.37333333333333335,0.043333333333333335,0.0,0.25071452112583276,-0.006200000000000039,188,0.0,2
0,0.2929333333333333,0.6933333333333334,0.30333333333333334,0.0033333333333333335,0.0,0.22092702169625303,0.050600000000000034,104,0.0,3
1,0.28393333333333337,0.7233333333333334,0.2733333333333333,0.0033333333333333335,0.0,0.21472254832902934,-0.008999999999999952,143,0.0,3
2,0.30773333333333336,0.6533333333333333,0.3333333333333333,0.013333333333333334,0.0,0.23276718659734294,0.023799999999999988,150,0.0,3
3,0.31373333333333336,0.6333333333333333,0.35333333333333333,0.013333333333333334,0.0,0.23379798838362423,0.006000000000000005,176,0.0,3
4,0.32939999999999997,0.5966666666666667,0.37333333333333335,0.03,0.0,0.24391216352965045,0.015666666666666607,164,0.0,3
5,0.3312666666666667,0.5966666666666667,0.36666666666666664,0.03666666666666667,0.0,0.24779700811699257,0.0018666666666667386,164,0.0,3
6,0.3116666666666667,0.6433333333333333,0.34,0.016666666666666666,0.0,0.23559001782531244,-0.019600000000000006,158,0.0,3
7,0.32853333333333334,0.5933333333333334,0.38333333333333336,0.023333333333333334,0.0,0.2397551406926411,0.01686666666666664,177,0.0,3
8,0.32966666666666666,0.5833333333333334,0.4,0.016666666666666666,0.0,0.23510279743849044,0.0011333333333333195,161,0.0,3
9,0.32820000000000005,0.61,0.35,0.04,0.0,0.2502193784277885,-0.0014666666666666162,175,0.0,3
10,0.3430666666666667,0.5566666666666666,0.41,0.03,0.0033333333333333335,0.24423759554346475,0.01486666666666664,167,0.0,3
11,0.33699999999999997,0.59,0.36,0.05,0.0,0.2548071216617216,-0.00606666666666672,196,0.0,3
12,0.33353333333333335,0.5766666666666667,0.4,0.023333333333333334,0.0,0.238709441002066,-0.003466666666666618,178,0.0,3
13,0.3374666666666667,0.5666666666666667,0.4066666666666667,0.02666666666666667,0.0,0.2398287896747009,0.003933333333333344,200,0.0,3
14,0.32926666666666665,0.6033333333333334,0.36,0.03666666666666667,0.0,0.24808733211851308,-0.00820000000000004,184,0.0,3
15,0.3336,0.5733333333333334,0.4066666666666667,0.02,0.0,0.2364348521183057,0.004333333333333356,174,0.0,3
16,0.32433333333333336,0.6166666666666667,0.35,0.03333333333333333,0.0,0.24647139431312126,-0.009266666666666645,185,0.0,3
17,0.3176666666666667,0.6233333333333333,0.36,0.016666666666666666,0.0,0.23617698495977663,-0.006666666666666654,179,0.0,3
18,0.3292,0.6066666666666667,0.35333333333333333,0.04,0.0,0.2501174564601059,0.011533333333333284,166,0.0,3
19,0.3224666666666667,0.6166666666666667,0.3566666666666667,0.02666666666666667,0.0,0.2424567569430092,-0.006733333333333313,181,0.0,3
20,0.3171333333333333,0.65,0.30666666666666664,0.043333333333333335,0.0,0.2518106649849351,-0.005333333333333357,169,0.0,3
21,0.32860000000000006,0.59,0.39,0.02,0.0,0.23754716981132123,0.011466666666666736,169,0.0,3
22,0.31553333333333333,0.6366666666666667,0.34,0.023333333333333334,0.0,0.24015705331361423,-0.013066666666666726,173,0.0,3
23,0.3234666666666666,0.6133333333333333,0.36,0.02666666666666667,0.0,0.2424182467710916,0.007933333333333292,164,0.0,3
24,0.3294666666666667,0.5933333333333334,0.38,0.02666666666666667,0.0,0.24176716578982924,0.006000000000000061,168,0.0,3
25,0.3172666666666667,0.6433333333333333,0.32,0.03666666666666667,0.0,0.2481410660502912,-0.012199999999999989,180,0.0,3
26,0.31753333333333333,0.63,0.3466666666666667,0.023333333333333334,0.0,0.24032402547414156,0.0002666666666666373,162,0.0,3
27,0.3274666666666667,0.6,0.37333333333333335,0.02666666666666667,0.0,0.24206297502714486,0.00993333333333335,182,0.0,3
28,0.32633333333333336,0.61,0.3566666666666667,0.03333333333333333,0.0,0.24635001702417478,-0.0011333333333333195,165,0.0,3
29,0.30346666666666666,0.68,0.29333333333333333,0.02666666666666667,0.0,0.23906268306971326,-0.022866666666666702,159,0.0,3
30,0.31679999999999997,0.62,0.37,0.01,0.0,0.231856060606061,0.013333333333333308,163,0.0,3
31,0.3202,0.6366666666666667,0.3233333333333333,0.04,0.0,0.25030814074536795,0.003400000000000014,170,0.0,3
32,0.32133333333333336,0.6266666666666667,0.34,0.03333333333333333,0.0,0.24650069156293256,0.001133333333333375,165,0.0,3
33,0.33646666666666664,0.57,0.4033333333333333,0.02666666666666667,0.0,0.24013539396341108,0.015133333333333276,185,0.0,3
34,0.33693333333333336,0.5833333333333334,0.37666666666666665,0.03666666666666667,0.0033333333333333335,0.2504933386096826,0.0004666666666667263,183,0.0,3
35,0.34900000000000003,0.55,0.4,0.05,0.0,0.2508595988538687,0.01206666666666667,170,0.0,3
36,0.3324,0.5866666666666667,0.38333333333333336,0.03,0.0,0.24336542318491838,-0.01660000000000006,189,0.0,3
37,0.33640000000000003,0.5733333333333334,0.39666666666666667,0.03,0.0,0.24237415774871218,0.004000000000000059,186,0.0,3
38,0.31853333333333333,0.6266666666666667,0.35,0.023333333333333334,0.0,0.2403753313799362,-0.017866666666666697,178,0.0,3
