Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
14,0.61965,0.05454687291705404,0.09466666666666666,0.43066666666666664,0.4058333333333334,0.06883333333333333,0.17077783303595834,0.04651666666666667,229.05,0.28458999586431044,0.023906221097304715
15,0.6530833333333335,0.05163501180831128,0.0745,0.37883333333333336,0.445,0.10166666666666666,0.16345241120334092,0.033433333333333363,230.5,0.2910024174156408,0.022630041698788118
16,0.6875433333333334,0.047078112394898196,0.049,0.3315,0.4886666666666667,0.13083333333333333,0.148474453101122,0.03445999999999998,227.85,0.29276770761061505,0.020632892475204084
17,0.7165700000000002,0.04802115262480908,0.035833333333333335,0.29033333333333333,0.49816666666666665,0.1756666666666667,0.14056213241966084,0.029026666666666666,227.6,0.29452856197064625,0.021046198078885248
18,0.7466300000000001,0.045555413079223804,0.024833333333333336,0.244,0.5068333333333334,0.22433333333333333,0.13094976041822548,0.03006000000000002,226.65,0.29521440710917257,0.019965540076092577
19,0.7712900000000001,0.042568704837931674,0.02,0.19566666666666666,0.5221666666666667,0.26216666666666666,0.12121821287266835,0.024659999999999987,224.65,0.29573414272772,0.018656557475420922
20,0.7975700000000001,0.03615233833725644,0.010333333333333335,0.17133333333333334,0.49316666666666664,0.32516666666666666,0.11405494126664414,0.02627999999999998,222.15,0.295943059414949,0.015844460869264713
21,0.8139333333333335,0.032210963953759796,0.0068333333333333345,0.14266666666666666,0.4966666666666667,0.35383333333333333,0.10604697100173055,0.01636333333333336,219.8,0.2963366106082969,0.01411707738419485
22,0.8289500000000001,0.027957820151119382,0.005666666666666667,0.11816666666666667,0.4883333333333334,0.38783333333333336,0.0998504677794276,0.015016666666666656,219.3,0.2964704335699084,0.01225305492668081
23,0.8383500000000002,0.025728477634782653,0.005333333333333334,0.10833333333333332,0.4691666666666666,0.4171666666666667,0.09790562363418238,0.009399999999999997,214.0,0.29650995684344966,0.011276002489995576
24,0.84777,0.01780587293875567,0.0023333333333333335,0.094,0.4698333333333333,0.4338333333333333,0.09255955090082514,0.009420000000000022,209.85,0.2965229095628365,0.007803767888797199
25,0.8573133333333335,0.018197089928649133,0.0028333333333333335,0.08716666666666667,0.44016666666666665,0.4698333333333333,0.09089455355488527,0.009543333333333303,207.3,0.2966258689910649,0.007975226294334706
26,0.8635900000000001,0.01754408015650894,0.0025,0.07133333333333333,0.4488333333333333,0.47733333333333333,0.08576932420720496,0.006276666666666692,205.75,0.29660948398543596,0.0076890321432011915
27,0.8658533333333335,0.01728298490572336,0.0018333333333333333,0.0755,0.43150000000000005,0.4911666666666667,0.08657961285336228,0.002263333333333323,203.6,0.2966203463663621,0.0075746021042468435
28,0.8687633333333334,0.01681577475770163,0.002,0.06999999999999999,0.4301666666666667,0.49783333333333335,0.08472639960763781,0.002910000000000007,203.35,0.29664280260213227,0.007369838228698996
29,0.86904,0.014212890944696908,0.0013333333333333335,0.07183333333333333,0.42716666666666664,0.4996666666666667,0.08508286889818856,0.0002766666666666806,205.75,0.2966372799774295,0.006229074100590164
30,0.8681233333333335,0.013812957303694386,0.0018333333333333333,0.06883333333333333,0.43633333333333335,0.493,0.08467701515295198,-0.0009166666666666712,206.15,0.29665955334472016,0.006053795454267119
31,0.8613600000000001,0.012092129768538743,0.0016666666666666666,0.07866666666666666,0.4453333333333333,0.47433333333333333,0.08786347911787798,-0.00676333333333336,204.75,0.29664280260213227,0.005299609534419479
32,0.8563600000000001,0.010414146923313043,0.0015,0.086,0.45199999999999996,0.46049999999999996,0.09017449938495108,-0.004999999999999965,208.2,0.29664850809531457,0.004564201127846857
33,0.8489366666666667,0.015242039049483014,0.003,0.0895,0.4723333333333334,0.43516666666666665,0.09195822401291873,-0.00742333333333337,212.0,0.29665384785153787,0.0066801181443486585
