Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
18,0.4252653333333334,0.02267979017988959,0.3678333333333333,0.5080333333333333,0.12023333333333333,0.0039000000000000003,0.2356493235460994,-0.0003639999999999999,212.55,0.0,0.0044452388752583595
19,0.422458,0.0234691605175479,0.3763,0.5006,0.1191,0.004,0.23812876428425941,-0.0028073333333333396,211.36,0.0,0.004599955461439388
20,0.41885000000000006,0.02279303726358589,0.3839666666666667,0.4975,0.11466666666666667,0.0038666666666666667,0.2391867825290425,-0.0036079999999999906,211.01,0.0,0.004467435303662835
21,0.41765,0.022518927068551544,0.3836,0.5021,0.111,0.0033,0.23740383272270985,-0.0012000000000000073,210.87,0.0,0.004413709705436102
22,0.4152546666666667,0.022889340742818554,0.39043333333333335,0.4968666666666667,0.10893333333333333,0.003766666666666667,0.2392582733092459,-0.0023953333333333353,210.47,0.0,0.004486310785592437
23,0.4092386666666667,0.02290149732164938,0.40363333333333334,0.4904333333333334,0.10289999999999999,0.0030333333333333336,0.24058073445545008,-0.0060160000000000005,210.83,0.0,0.004488693475043278
24,0.40369400000000005,0.023810986146723556,0.41623333333333334,0.4835333333333333,0.09796666666666667,0.002266666666666667,0.24190585000682727,-0.005544666666666669,208.76,0.0,0.004666953284757817
25,0.39867400000000003,0.02089225181397607,0.4256333333333333,0.48219999999999996,0.08963333333333333,0.0025333333333333336,0.2420637671297075,-0.005019999999999993,208.24,0.0,0.00409488135553931
26,0.3949766666666667,0.02021478245873789,0.43456666666666666,0.4761666666666667,0.08766666666666667,0.0016,0.2431711215298199,-0.0036973333333333415,206.73,0.0,0.003962097361912626
27,0.3907286666666667,0.01991317462025558,0.4449666666666667,0.46990000000000004,0.0834,0.0017333333333333335,0.24444954448583864,-0.004248,205.78,0.0,0.003902982225570093
28,0.38610600000000006,0.019189973754667477,0.4547333333333334,0.4664666666666667,0.0767,0.0021000000000000003,0.24462383008345337,-0.004622666666666669,203.68,0.0,0.003761234855914825
29,0.38189266666666666,0.01782940205260151,0.46543333333333337,0.45880000000000004,0.07436666666666666,0.0014000000000000002,0.24589259155440435,-0.004213333333333328,202.21,0.0,0.003494562802309896
30,0.3800893333333334,0.016505399504241427,0.46953333333333336,0.4564333333333333,0.07303333333333334,0.001,0.2461368592334869,-0.001803333333333344,202.17,0.0,0.0032350583028313193
31,0.3650806666666667,0.0169243601321005,0.5100333333333333,0.4263,0.06246666666666667,0.0012000000000000001,0.25004335828305363,-0.015008666666666665,198.94,0.0,0.003317174585891698
32,0.3547653333333334,0.014645961755211889,0.5318,0.41763333333333336,0.0499,0.0006666666666666666,0.2473927524504383,-0.010315333333333336,192.56,0.0,0.0028706085040215304
33,0.34662,0.013760848184648457,0.5539333333333333,0.4006666666666667,0.045,0.0004,0.2477229396749058,-0.008145333333333336,189.53,0.0,0.0026971262441910977
34,0.34006000000000003,0.012106046573360093,0.5697,0.3915666666666667,0.03816666666666667,0.0005666666666666667,0.24615151539624075,-0.006560000000000002,185.12,0.0,0.0023727851283785783
