Step,Avg,Std,Share0,Share1,Share2,Share3,Gini,Velocity,PeerEvents,TaxSignal,CI95
29,0.8764160000000001,0.013156760523576734,0.0014000000000000002,0.061799999999999994,0.41619999999999996,0.5206000000000001,0.0816063251959973,-0.0017733333333333422,198.61,0.296653919817778,0.00257872506262104
30,0.8762833333333334,0.012418820571097076,0.0015000000000000002,0.06280000000000001,0.4141666666666666,0.5215333333333334,0.08196286439620337,-0.00013266666666664873,199.36,0.2966572333925997,0.002434088831935027
31,0.8661346666666668,0.01354318687245277,0.0013666666666666669,0.06933333333333333,0.44593333333333335,0.48336666666666667,0.08466935574680447,-0.010148666666666669,202.46,0.29665362486590746,0.0026544646270007426
32,0.8585993333333335,0.013232794330421906,0.0019,0.0816,0.4503666666666667,0.4661333333333333,0.08890698286502366,-0.007535333333333333,207.62,0.2966584853934755,0.0025936276887626934
33,0.8523373333333335,0.014895273227914682,0.002266666666666667,0.08696666666666668,0.4653,0.4454666666666667,0.09071183577591292,-0.006262,209.3,0.29664011218844616,0.002919473552671278
34,0.8487760000000002,0.016733303875381522,0.002466666666666667,0.0933,0.4663666666666667,0.4378666666666667,0.09255506284675503,-0.003561333333333343,209.96,0.2966278149381647,0.0032797275595747785
35,0.8440313333333335,0.01687709437973794,0.0031333333333333335,0.0992,0.4721,0.42556666666666665,0.09458579804198586,-0.004744666666666654,213.04,0.2966210744878673,0.0033079104984286367
36,0.8403080000000002,0.017178248925288322,0.0038666666666666667,0.1032,0.4772666666666667,0.4156666666666667,0.09615638465747418,-0.0037233333333333584,214.73,0.29659857931609784,0.0033669367893565108
37,0.8375540000000001,0.01564841746784755,0.004366666666666667,0.10723333333333333,0.4788,0.4096,0.09753219930784672,-0.002753999999999983,215.32,0.29657312686677273,0.0030670898236981195
38,0.8347433333333335,0.016588334102098014,0.004033333333333334,0.1144,0.4765,0.4050666666666667,0.09941286337167013,-0.0028106666666666644,215.14,0.29655614210612385,0.0032513134840112105
39,0.8326880000000001,0.016799048340316498,0.0044,0.1115,0.4911,0.39299999999999996,0.09840273972856022,-0.002055333333333342,218.25,0.29656687801220566,0.0032926134747020335
40,0.83218,0.0172998731692541,0.0035666666666666668,0.11616666666666667,0.48583333333333334,0.39443333333333336,0.09923058860797612,-0.0005079999999999829,218.11,0.2965546550172801,0.003390775141173804
41,0.8312846666666668,0.018337457399630903,0.0051,0.11663333333333334,0.4832666666666667,0.395,0.10035292772839456,-0.0008953333333333324,217.83,0.2965833149730932,0.003594141650327657
42,0.8295720000000002,0.01946834589869991,0.0054,0.11856666666666667,0.48556666666666665,0.3904666666666667,0.10082647303710117,-0.0017126666666666757,218.27,0.2965284388909863,0.0038157957961451826
43,0.8283900000000002,0.0184543538550259,0.004966666666666667,0.1207,0.48766666666666664,0.38666666666666666,0.10117815281380964,-0.0011819999999999953,219.49,0.2965198802439074,0.0036170533555850764
44,0.828156,0.019427972752001827,0.004833333333333334,0.121,0.4885333333333333,0.38563333333333333,0.10102082684263486,-0.00023400000000001086,219.72,0.2965345744197466,0.003807882659392358
45,0.8284193333333334,0.01878183876952775,0.005633333333333334,0.1211,0.4842,0.38906666666666667,0.10178183637387753,0.00026333333333334653,218.84,0.29653918381260136,0.0036812403988274386
46,0.8283240000000001,0.01797149012918862,0.005433333333333333,0.1179,0.49263333333333337,0.38403333333333334,0.10060312806318412,-9.533333333332395e-05,219.14,0.29651132442920763,0.00352241206532097
47,0.8281746666666667,0.01851582580288382,0.005066666666666667,0.12173333333333333,0.48593333333333333,0.38726666666666665,0.10151980557651889,-0.00014933333333334907,218.6,0.29651870644583767,0.0036291018573652288
48,0.8253500000000001,0.018651531562572276,0.005900000000000001,0.12506666666666666,0.4881666666666667,0.3808666666666667,0.10284633472257555,-0.0028246666666666654,220.39,0.29653063515703443,0.003655700186264166
49,0.825396,0.019133981664070553,0.005633333333333334,0.1259,0.4870333333333333,0.3814333333333333,0.10285897081236962,4.599999999999938e-05,221.42,0.2965023730065481,0.0037502604061578288
50,0.8250793333333334,0.01819378834810573,0.005066666666666667,0.12480000000000001,0.4930333333333333,0.3771,0.10206860981750682,-0.0003166666666666729,219.68,0.2965112284336615,0.003565982516228723
51,0.8252373333333334,0.01789014568644925,0.005833333333333334,0.12526666666666667,0.48846666666666666,0.38043333333333335,0.10286999400657511,0.00015800000000000923,221.54,0.29653193929537125,0.003506468554544053
52,0.8244326666666667,0.01790020344861152,0.005433333333333333,0.1250666666666667,0.4940333333333334,0.37546666666666667,0.10236277618572572,-0.0008046666666666747,220.87,0.2965045466999964,0.003508439875927858
53,0.8224226666666667,0.017235661670533583,0.005533333333333334,0.13083333333333333,0.48969999999999997,0.3739333333333333,0.10402193289233655,-0.002009999999999994,222.32,0.29651812262143074,0.003378189687424582
54,0.8211400000000001,0.01870681228959544,0.005333333333333333,0.13043333333333332,0.4971666666666667,0.36706666666666665,0.1034427137070237,-0.0012826666666666598,221.98,0.29651430784210125,0.0036665352087607065
55,0.8220253333333334,0.019167960500906453,0.005566666666666667,0.1298,0.49373333333333336,0.3709,0.10348705312080098,0.0008853333333333135,222.08,0.2965209300176169,0.003756920258177665
56,0.8212653333333334,0.01932006971008889,0.005266666666666667,0.13143333333333332,0.49456666666666665,0.36873333333333336,0.10362143744080045,-0.0007599999999999962,221.45,0.2965135215891965,0.0037867336631774223
57,0.8205440000000002,0.019648088514334295,0.0060999999999999995,0.13136666666666666,0.4949666666666667,0.36756666666666665,0.10413763836157126,-0.0007213333333333316,221.78,0.29652462469865426,0.0038510253488095217
58,0.8203806666666668,0.019164459940305936,0.005233333333333333,0.1333,0.49446666666666667,0.36700000000000005,0.10416978369182303,-0.000163333333333322,223.42,0.2964950710231011,0.0037562341482999632
59,0.8188533333333333,0.018737364916004372,0.006533333333333333,0.13396666666666668,0.49516666666666664,0.3643333333333333,0.1050537745201676,-0.001527333333333345,223.42,0.2965251929120438,0.0036725235235368567
